BATCH_ID,AMOUNT_TIP,TOTAL_EARNINGS
338245971,22.21,36.34
336454019,2,16.32
338780006,4.09,11.19
338280136,16.94,30.46
337548793,10,19.54
337706044,35.88,55.58
337218115,2,10.58
337383110,8,16.17
340676747,6.35,26.36
337075507,28.76,41.52
337973040,30.61,44.25
338922248,3.92,19.66
340409618,12.25,20.4
336024232,5.2,14.2
335957808,21,37.01
339729605,3.06,27.79
336940426,2.56,9.56
336178416,11.56,29.42
340758774,12.03,28.47
340484086,9.53,28.2
339468168,16.83,33.31
335855794,11.6,25.93
336758941,11.2,28.18
337732367,44.64,58.06
337306147,28.78,39.82
335954717,11.78,29.95
337279074,77.73,106.1
335736863,43.42,55.99
339399612,0,18.04
336347961,18.31,31.04
340712833,15.35,30.62
340299083,9.33,19.9
340176015,11.76,32.99
338274086,18.74,35.18
338860243,6.62,22.55
337149289,21.81,34.77
336780740,27.23,36.41
338063303,12.6,21.62
335986320,8.84,20.85
338255159,28.23,42.82
336183089,9.67,20.94
338080497,2,9.2
338609379,6.1,21.74
337750397,21,39.19
338765882,40.05,65.18
339650769,8.49,19.12
337905484,7.33,29.02
337100690,4.81,18.62
339554892,12.4,27.01
336134811,22.5,38.11
338025727,6.71,24.54
336805650,11.95,29.82
336810219,15,58.56
339877333,2,9
337277906,4.37,19.33
336533246,48.59,82.95
335981563,11,21.28
338806419,8,19.47
340318983,51.95,67.61
338060903,36.15,64
339569260,2.83,21.24
339869797,28.72,51.22
336705580,3.57,10.57
337122266,8.66,28.31
339567900,10.16,24.77
337180850,5.77,13.95
338097009,22.03,54.11
340708725,6.78,32.08
338566609,13.11,22.55
340714694,22.37,34.99
338045607,4.25,19.75
338122426,0,7
335957510,4,25.13
336721060,10,19.45
338519597,10.8,29.78
337879368,42.24,52.54
338375311,7.07,16.67
339955742,16.3,31.77
338394673,4.79,19.2
340073798,5.46,15.7
336728970,2,18.73
336785501,4,12.32
335834183,6.81,20.65
336296182,8.05,19.05
337238037,6.52,19.38
336543595,10.99,27.75
335795862,14.61,24.44
336047750,2.88,9.88
339037595,2,22.6
335877165,24.54,51.42
336566044,8.43,29.98
337363204,10.52,24.79
336221137,2,10.07
337245340,5.88,12.88
336662010,14.83,30.94
339994360,31.87,42.28
337222058,18.55,28.83
337866311,11,21.73
336494606,14.33,37.38
339965712,15.95,32.06
338310626,10.69,25.13
337392849,4,16.15
339443819,23.24,34.12
337256800,4.74,13.83
339144806,2,9
337198444,5.99,22.15
338105715,20.05,41.13
337185101,31.93,47.68
339923256,6.86,20.26
337551848,20.66,31.98
339791488,52.04,68.33
337937394,15.15,31.78
339077130,11.77,27.84
337723130,3.12,19.54
336038756,17,36.39
339590241,22.99,33.84
337722781,26.59,38.47
340391193,21.4,37.47
339475191,12.72,25.44
338828472,3.92,16.32
336761405,3.11,17.3
338518275,9.31,28.27
339350128,26.89,40.35
340186377,5,20.24
336058491,22.2,39.98
340438009,3.26,13.17
338091768,29.22,45.58
337505788,10.86,24.06
337695176,36.18,59.34
337695103,32.18,65.25
339931127,12.53,29.12
338095419,32.39,46.25
339269716,15.12,26.6
338678157,2,11
339469928,17.22,51.77
336754372,25,38.36
337939430,10.08,20.99
337233147,5.32,13.63
338280838,11.88,24.7
337795033,64.87,76.31
338109045,12.51,20.88
338778838,21.35,29.45
336217072,15.32,26.63
335852347,33.16,49.16
338410001,23.53,38.46
339999192,2,15
337354202,10.02,28.96
336058523,17.45,37.28
337800162,13.09,33.28
338657113,6.88,13.88
337713538,25.28,48.12
336803143,21.88,30.9
338747221,15.41,27.06
339475240,11.41,24.63
340383382,24.24,49.62
337128141,10,17
338725870,35.55,59.01
337541511,11.15,22.7
336078714,4,11.85
335946188,34.88,50.37
340717981,14.16,44.32
340405286,9.76,29.28
340306342,18.99,46.71
340613032,10.47,23.02
340764467,2.49,13.49
340277951,4.54,22.66
340653746,26.32,38.01
340464376,8.26,24.37
338690973,2,17
339455570,18.15,38.43
338258004,8.95,20.84
340762615,3.59,11.26
340186972,60,77
336959976,17.01,32.91
340108815,3.74,12.69
340344062,9.96,27.42
340644763,7.5,19.09
340778913,1.97,15.24
338515108,7.7,22.09
338469252,20.67,51.53
338611003,3.74,16.74
337148455,17.14,36.66
340632945,17,36.56
338532022,3.06,10.06
339705309,12.85,28.51
336651794,8.41,15.41
338233689,4.4,20.86
338093512,3.28,13.5
337222750,10.44,35.71
339167696,12.23,26.47
340581075,15.77,30.29
337598457,20.88,34.07
336997100,3,13.63
335916202,5,12.52
335957115,12.34,45.08
339530759,17.09,26.57
336811110,3.06,10.06
336172138,32.54,57.26
336631521,7.52,22.75
338475392,13.48,25.29
339053894,13.11,27.63
337924649,5.14,13.87
336569823,10,17
335902653,10,19.6
338266640,7.14,30.34
336537886,12.04,27.79
336343069,11.99,21.14
336805070,6.6,14.02
337824299,6.25,28.44
336002003,19.78,49.1
336813095,2,13.39
335916101,11,24.33
335891517,10.11,17.11
336099243,24.13,37.13
336777267,17.94,43.2
340503987,10.49,27.32
340264159,2,17
336342235,5.42,12.42
340635694,0,19.92
340477043,27.49,61.37
336767305,14.42,22.18
339908596,7.55,22.36
339587706,11.31,22.01
337402229,2,21.56
338228621,3.41,24.11
338679958,19.94,36.39
335881910,15,31.05
339518436,8.66,22.9
337788699,2,10.76
336138252,2.47,10.72
338304580,8.02,29.87
336146865,6.6,21.58
339178529,6.19,17.17
338553978,11.9,25.48
339293489,2.51,22.14
339329982,86.16,100.94
339286417,24.29,42.81
338872006,11.28,29.49
336512131,5,18.69
339031667,4.88,18.61
336806296,9,30.24
338452253,12.06,20.62
338591989,21.41,39.95
337588255,18.06,36.57
338123786,10,22.45
335945255,24.38,44.27
337288707,4.58,12.15
339485345,13.11,34.09
339038129,1.92,26.42
336091112,6.9,17.21
339965783,10.9,30.34
337403710,5.04,15.42
337879354,2,9
340334739,11.66,28.09
338892794,21.37,43.77
338552832,23.03,43.5
338881878,9.19,16.19
337304061,14.25,25.78
336480856,13,22
337128028,6.48,14.04
338844670,18.08,43.16
340530765,9.23,20.71
337778780,10,21.69
337301528,16.86,28.66
340544497,14.48,25.5
336327564,9.47,20.58
340595987,7.19,26.02
340731026,26.03,43.44
339650743,2,19.2
338460237,52.37,68.83
335953213,11.32,27.81
337252795,21.33,33.1
337712329,0,18.06
340297889,31.72,41.38
340718080,6.18,16.18
339698036,6.2,16.94
340625371,16.83,29.91
340691298,12.93,32.91
335800518,4.78,14.36
339650600,20,42.84
337394270,22.46,36.26
338874010,3.9,12.03
338121668,7,21.18
336626983,5.1,12.1
338906057,28.13,43.96
338864744,14.03,23.11
336972651,38.87,52.59
338493518,0,9
338434359,16.12,26.84
340637693,34.73,45.85
336133127,6.59,17.7
336986373,17.89,28.71
336577297,27.41,52.64
336803588,10,18.97
337925966,3.1,10.8
338065863,10,27.86
339354843,22.16,32
336470355,20.13,39.43
337158300,3.36,11.12
338503091,16.03,39
338315041,6.47,13.47
336293595,23.3,34.46
336775391,30,58.34
339985138,16.75,45.95
339819454,10.43,20.93
339971606,16.38,25.7
336801072,15.28,29.3
339037412,11.4,27.12
337926738,10.28,21.59
338617674,10.75,26.46
339752998,20.37,37.06
340759654,23.71,39.34
340285394,2,18.15
337182761,52.58,94.04
338059884,22.7,43.37
338911755,2,9
337331514,7.64,16.74
336619783,8.09,23.09
335742508,20.37,40.31
338645692,18.83,31.47
338283618,16.34,41.9
340509179,3.52,26.24
338063026,28.36,44.47
340765403,7.27,20.98
336713561,4.18,15.75
339120577,20.36,34.91
336051880,14.98,45.1
335963456,8.9,25.46
338042501,0,13.75
338657094,5.68,15.2
336544734,17.04,27.29
337887045,2.24,19.26
338305204,27.63,40.7
336924759,24.05,44.29
337051412,3.47,10.82
338551513,54.23,68.97
337139181,19.87,33.26
337403699,9.51,17.48
336215507,10.42,29.48
336742347,21.9,35.23
339878329,31.09,50.46
336707834,14.43,27.67
337548533,29.23,39.77
336344608,12.17,25.15
336886718,14.72,31.44
338471817,32.9,42.98
337717978,15.09,36.18
338005837,28.78,40.46
338111084,7.45,21.48
338086685,7.72,14.72
337550915,2.62,9.62
337525413,5.61,20.84
337377466,7.75,25.69
337384971,5.78,19.13
340588437,6,16.35
338921403,5.51,18.48
340490044,1.43,17.05
340717626,17.13,40.82
340483980,6.28,15.76
340706894,2.73,10.51
340709087,0,11.05
339696057,3,21.59
340632816,2,13
340363815,17.48,31.88
337937043,8.6,27.79
336805186,6.15,17.66
337524666,4.63,18.34
340472426,21.29,32.26
340110114,15.75,31.08
340774317,16.24,28.23
340774250,5,12
340764722,38.19,62
338573797,7.66,26.8
337944344,5.12,12.23
340713366,16.27,27.1
336472012,15.12,31.67
336543297,20.93,33.07
338908782,3.2,10.2
339355745,28.97,54.69
340210685,6.1,21.66
340755362,12.99,22.44
337710209,14.64,31.35
336718819,25.17,42.37
340587572,41.72,54.42
340638268,15.75,34.49
336482643,25.62,38.2
339436370,30,41.37
339854835,8.45,24.24
336007300,16.33,24.37
338266925,10.89,39.98
339101110,2.22,9.22
338003513,15.22,22.85
337238014,23.77,38.79
336719676,12.67,25.31
338820972,2.19,9.19
337360240,12.55,23.36
338902626,10.5,26.15
337813480,39.08,47.05
336542477,9.51,27.9
337293610,16.62,34.72
340635533,8.46,22.1
336801064,7,28.18
338037066,10,31.21
337763003,11.2,18.2
338076435,4.08,14.85
336895718,3.8,13.97
337629817,32.73,55.79
336468020,7,16.81
338065055,2.5,11.9
338362134,7.92,26.06
338707973,28.01,35.01
337848006,30.31,44.29
337334025,8.02,25.44
338009315,8.92,18.09
338667078,17.32,25.77
338416643,10,25.03
340517354,13.51,22.23
340450477,18.49,25.69
339461467,8.48,21.66
337746251,34.76,51.21
335972369,5.9,12.9
338061970,4.48,30.65
338052722,33.38,43.9
337525483,2,12.48
339841387,8.87,21.12
338656890,26.72,48.82
337330397,67.49,97.23
337943889,8.77,19.26
336815484,3.67,15.6
338084405,7.53,14.53
337090801,6.13,17.57
338758101,19.46,28.2
338240779,28.11,43.23
337683031,71.64,101.83
335878716,28.1,50.05
338067623,4.79,17.24
337586806,10.26,23.12
337882106,3,12.32
336978031,6.72,17.83
337775011,13.03,39.9
337344238,25,34.53
340476945,10,20.62
338585725,41.08,49.09
340739446,4,11
337362430,2.62,9.86
337404834,3.36,14.15
337828937,24.85,38.34
337255283,40,58.94
337853678,11.29,23.3
337683139,8.33,16.8
336692846,9.27,34.56
335980533,10,35.32
339134632,23.91,44.73
339990386,4.17,13.26
336711114,3.41,10.41
337401107,6.31,17.75
337783193,5.09,22.43
338233652,9.77,32.42
336501315,50.61,65.54
340416509,18.8,45.27
337777527,22,33.99
338677010,4,13.86
337597284,21.1,41.12
339872625,10.73,25.16
340329878,18.27,29.79
337584589,3.8,17.05
337249901,11.21,25.42
338399635,2.29,9.29
340714141,15.11,33.12
337707492,9.83,16.83
337637224,9.78,19.11
336221390,0,7
337350867,7.76,15.96
337317896,13.07,41.38
337867648,20.96,31.64
336733054,15.33,33.6
336185399,9.26,27.39
336351212,5.57,12.57
338124934,5.51,23.46
337189793,10.86,28.27
337977085,9.13,16.54
336218183,10.76,18.57
339339604,10,20.94
339191165,2.33,10.98
338041155,15.24,22.8
338024729,41.75,56.9
336360236,14.17,21.17
338123802,6.84,13.84
337167901,13.04,28.69
336019304,2.35,9.35
336194655,20.29,37.03
337629429,4.37,20.55
335917258,20.71,42.4
336563399,2.46,9.78
337068733,21.25,51.03
336501926,24.23,39.55
338416990,15.4,25.93
336629807,37.62,59.16
337400675,10.13,24.8
338669936,6.01,15.97
337383124,13.49,30
338733165,3.24,13.24
336001661,5.75,13.78
338690980,12.23,28.08
335776091,11.95,26.7
338032037,6.85,18.22
336643239,19.34,27.11
337396491,3.61,10.61
337231230,8.69,18.98
337385007,12.82,21.37
337088735,18.02,39.09
340631128,2.51,14.34
336803309,4.12,15.51
337072913,102.09,135.22
337319487,7.79,17.66
337083030,5,13.31
336642521,34.79,58.11
337995739,7.88,17.12
339946350,13.26,22.82
337286962,8.4,24.13
338012307,15.18,26.56
338053940,19.24,29.56
338575003,3.51,14.46
336684508,2.28,9.28
335754191,10.96,27.73
338456830,22,34.83
337351912,6.11,17.71
340717150,13.8,29.69
340280169,4.9,18.92
340570392,6.94,17.64
340334502,12.39,34.66
340649622,29.3,49.41
336494533,4.28,11.8
340319133,27.22,41.88
339410383,53.22,68.46
340764067,18.72,30.8
340754342,10,31.78
336220393,5.68,19.88
339977684,11.98,26.06
340488694,3.36,10.36
340340653,42.9,73.17
338041895,20.32,34.4
340172770,20.85,46.33
340377881,13.02,25.52
340243477,2.93,27.59
340595991,11.09,26.72
340081308,12.64,27.46
340677229,5.05,18.51
340491715,13,27.25
339571669,5.65,16.77
340352221,27.45,54.23
338081867,25,51.4
336813457,5.44,25.76
336136350,6.73,15.9
339599215,13.75,43.4
339707367,37.46,52.66
340603679,29.55,38.88
337386099,8.41,21.64
338438426,5.5,21.68
339467725,18.29,39.36
340392055,11.23,31.56
337331900,11.84,30.15
337405236,30.01,40.6
337394577,12.44,25.18
339307420,15,22
337062240,33.71,45.02
338609375,5.39,15.35
337158444,8,15.67
337019769,37.74,50.71
336745221,18.93,36.01
338097243,5.67,12.67
338462265,26.82,48.52
339279103,18.22,29.74
340663966,7.12,35.43
339908486,2,9.09
340392590,24.96,42.68
337389297,21.59,29.26
337709642,13.06,22.47
335961458,9.06,16.92
337364371,0,13.05
337289284,6.51,15.09
336151502,12.6,29.92
337353791,10.27,21.79
337209805,5.34,12.34
338240680,17.76,33.09
337951892,15.92,22.92
338485929,19.42,27.85
338353169,11.52,23.17
338785234,33.08,46.4
336374322,5.34,12.34
338082814,5.29,13.63
338726595,22.26,36.81
338753701,26.8,57.46
338019839,61.35,72.3
338861691,5.59,19.43
339503575,30,52.26
336614723,8.31,29.1
336117709,9.29,27.42
338530647,6.89,20.9
338425006,22.53,32.23
337817811,19.95,29.36
338695515,25.01,52.74
337394568,34.8,44.88
337290659,8.55,21.42
340337397,14.36,36.63
335864808,30,41.43
339989922,7.13,22.5
338581558,5.45,18.56
337215944,60.96,75.88
337920590,9.3,20.42
338041148,17.37,46.9
338027800,15.35,23.52
339822423,3.01,10.01
340330976,12.23,21.33
336420326,13.43,33.63
337387296,6.29,26.59
338733048,16.66,23.72
339003477,2,19.85
338890609,2.57,9.57
336102845,11.18,19.44
336711768,3.03,13.51
336735187,2.38,9.38
336769441,8.01,17.59
339558253,9.71,34.09
339916727,5,14.62
338768831,2.19,15.71
338121378,2,9
336791132,16.52,32.46
338922994,7.11,17.28
337753389,5.67,13.92
338421061,4.51,17.87
336566065,1,8.89
337386284,10.54,23.04
338611958,7.6,27.48
336675710,15,24.09
337222690,7.03,16.69
338375321,12.3,19.3
337355821,2.87,12.06
338472029,29.94,44.81
338456602,19.11,29.69
338817151,16.44,36.11
337578318,33.16,46.92
338006042,22,33.17
336289793,14.9,27.27
336393243,1,8
338692071,26.55,45.97
337718176,18.65,36.08
336580563,15.11,23.96
339906595,2.71,14.17
339787193,14.13,31.14
337845028,2,9
335765036,51.84,68.49
335995990,23.07,43.59
336007345,14.04,22.19
336968096,13.54,28.7
340678378,21.12,40.59
337202660,6.44,19.46
335944613,34.95,113.01
337944186,6.69,16.35
336772592,15,44.01
337328305,12,30.35
338895491,16.18,36.26
337274876,3.05,13
338248603,5.2,12.2
336631589,10.51,40.62
338467796,12,20.91
335884528,15.23,35.02
337222726,15.43,28.57
339709650,17,25.77
336212768,19.29,30.95
337884941,5.98,16.59
340422924,4.26,27.9
339111570,12.86,30.13
339779073,20.08,35.36
340328331,2,21.12
336477536,23.03,38.96
336807695,0,11.29
336761529,1.44,9.5
339751403,4.39,27.57
335865387,11.5,35.2
337336931,16.41,32.12
337024015,27.77,41.73
336176157,11.6,22.19
337272730,4.26,13.5
336504572,23.5,45.67
338718608,8.43,24.61
338103502,5.4,12.4
339879449,10.51,28.25
338238020,67.29,106.34
336880795,25.95,50.83
337662258,12,21.09
336794570,35.82,59.36
336797091,12.68,25.47
336736816,4.74,14.46
336663640,8.84,23.6
337716136,29.03,58.65
339900828,10,19.97
337515981,10.39,19.57
338673299,2.07,16.92
335852263,39.13,59.94
336774906,8.3,21.41
338732934,4.19,11.19
340723716,7.83,16.76
340201452,19.7,31.78
340207297,49.8,65.16
340652754,16.03,30.42
340404663,22.4,37.25
340667039,23.81,33.49
339854351,17.08,33.4
336071255,2,9
339506695,5,27.47
337283772,6.06,13.06
336654178,25,46.38
340320131,22.97,43.08
340505007,2.24,15.18
340680875,15.06,27.85
336372396,9.93,28.42
336160409,13.88,29
337274854,10.05,23.82
340440572,23.75,44.19
335917355,2.39,9.39
336792869,4.53,19.15
338544227,2,17.7
339977661,9.31,23.89
337316029,7,19.44
340691269,2.38,17.57
335957227,11.99,24.82
338541664,9,19.21
336743686,4.67,15.21
337594595,6.42,13.44
340130754,5.26,18.34
339289180,19,28.05
337268079,9.37,26.59
339778529,27.04,41.26
335876905,9.84,34.94
338302703,13.01,47.11
335941020,4.6,15.1
338240719,24.11,37.38
336759790,15.87,31.78
340715767,34.99,48.6
340616099,15.47,32.81
336446452,8.25,15.25
340491288,30.07,49.45
337291649,1.4,8.4
337542092,2,15.38
336208718,10.63,22.98
336198577,27.15,58.63
336089047,5.2,12.2
339735434,11.95,21.92
336099826,20.34,28.46
339052239,13.28,36.05
338409767,25,54.07
338006521,4.4,14.81
337349777,5,12
339410433,12.31,31.64
338424929,8.79,19.49
336192713,2.1,9.33
337610779,13.5,28.62
339111529,10.04,23.03
336650530,10.22,29.92
337068275,42.26,56.36
340366899,15.87,37.88
337309492,5,22.58
340620586,9.19,27.85
340302235,1.5,9.07
335967191,2.47,10.17
336214226,7.48,20.94
336680335,7.25,17.82
337295400,25.36,37.47
336088080,2.47,9.47
337695142,24.66,35.26
335762961,5.26,14.05
338103161,8.05,18.3
339535443,37.32,61.41
338101117,7.63,15.06
338311412,10.95,22.04
336467882,5.29,15.62
338918237,4.79,13.13
336434451,12.58,29.72
336802953,10.78,25.1
336174015,26,66.8
339887483,31.67,38.81
337786873,15.11,29.38
339814089,7.18,19.95
338448683,17.32,34.42
338628320,19.34,32.33
338039088,22.89,34.43
339142342,5.44,17.51
337186452,22.44,30.64
338834121,8.31,25.93
337081441,38.46,51.73
336496974,18.04,37.02
337124985,14.96,28.49
338778728,14.08,29.06
338582121,14.7,32
338328788,37.98,50.23
336021044,9.19,22.95
339692612,51.88,89.34
338601532,12.18,28.06
339598971,9.64,18.94
337057284,9.28,19.05
337896335,13.59,23.27
339338590,15.74,28.42
336645063,14.84,22.76
337840679,10.68,21.29
337211353,18.21,37.06
336309499,10.12,25.76
337092041,12.41,32.24
336080744,13.5,22.68
337003269,21.26,35.64
337068091,15.75,26.65
338815194,16.5,31.19
337833031,3.22,12.99
338319702,12.54,31.48
337543218,15.23,36.17
337931279,17.55,38.7
339611666,2,21.22
337047847,12.09,27.8
337133620,29.81,41.99
337728047,3.86,14.19
337726220,8.94,15.94
339868122,10.02,18.96
336472273,32.89,46.86
336772638,2,11.1
336548419,9.45,16.45
336697250,9.95,25.84
337686240,10.83,34.56
336319546,26.05,41.5
337398836,4.78,11.78
337821077,5.42,14.83
337338213,19.9,40.83
339589019,59.15,68.52
339996514,5.26,15.65
336378235,4.34,11.34
337340155,11.24,29.12
336477560,7.95,21.92
336789559,10,17
336203822,21,34.3
337148304,9.68,32.08
336791030,2.42,12.62
336674302,10.73,17.73
338711764,31.36,50.71
338682325,6.35,20.17
336769604,22.65,51.69
338039306,15,47.27
339658293,1.88,18.88
338910261,9,32.44
339660583,7.48,24.05
336618970,29.21,37.67
337390033,4.13,12.14
338000178,14.35,25.07
338901450,6.97,27.7
335938037,10.38,24.18
338402597,10.15,18.25
337065187,10.12,36.01
336310071,10.76,42.22
337170565,7.77,17.42
336297155,3.22,10.22
339195345,28.03,43.73
335949448,4.08,21.04
337003472,24.1,42.97
336383142,10,21.14
339519865,4.4,37.53
339882052,56.38,71
337080497,9.56,25.42
335852264,9.6,19.64
336781514,3,10
337842179,5,14.52
337699655,5.71,13.86
336773963,14.44,28.96
337717678,33.3,51.15
336155347,16.13,33.84
336803340,6.65,13.65
340296436,12.91,24.77
340396020,5.01,19.66
340491338,15.33,33.51
340140639,9.7,65.84
340245975,9.64,22.75
340662639,19.83,42.82
338749173,6.84,27.75
336467795,10.63,24.01
336646400,20.56,38.5
340770125,11.62,27.65
337266721,17.03,44.46
340440798,19.26,37.96
339689989,18.77,44.88
340549445,7.98,18.24
340632835,15.73,39.26
340311643,2.25,13.25
339607866,5.26,12.26
339708803,24.05,38.97
339445840,23.62,48.81
340701853,11.46,32.67
337907616,3.9,18.56
338124109,5.52,16.3
336772667,2,9
336801312,6.8,23.28
337755012,15.45,35.31
340375978,2.72,29.38
336808596,8.67,22.07
336540651,5.24,16.81
336796484,5.83,16.59
337048063,20,39.5
336655362,2,16.59
336170644,11,18
336676814,18.69,28.04
335970055,0,7
339615769,2.7,13.7
338010327,11.07,27.63
338907074,15.41,25.43
339633898,8.44,35.82
339522186,30.74,52.07
338575226,18.58,30.75
337176893,3.38,10.38
336512707,4.31,11.31
338501072,3.48,12.88
338914542,48.18,62.75
340432537,5,12
340545627,11.59,28.1
336881431,2.78,17.49
337370917,10,19.51
338040486,4.68,14.65
339832893,12,35.91
337691686,27.64,48.11
335831892,9.31,22.65
335938190,7.62,21.19
335964470,13.19,25.66
335927876,29.62,44.04
336980362,28.78,48.84
337783889,14.37,21.9
338629818,4.29,15.91
337917709,4.81,18.72
338331382,6.15,14.41
339335494,9.08,16.6
338312117,82.98,102.44
335914194,11.91,22.99
338893149,2,11.24
340777890,3.09,16.9
336415152,37.74,56.01
338397456,6.75,17.99
339528119,7.89,32.06
336289885,12.06,27.3
337167277,12.63,19.63
340494696,18.52,35.19
338247642,15.48,45.03
337208130,6.75,29.51
336042452,24.84,41.23
337326727,11.01,18.01
340615069,6.93,14.43
339676618,3.68,18.71
339851717,0,24.09
338665045,14.98,30.67
339292772,6.35,34.01
336291006,34.92,54.2
337942418,13.76,39.54
338920170,14.24,23.94
337989351,81.07,105.28
337812675,16.62,27.1
338462443,11.33,26.91
339256748,12.09,25.93
338429595,76.27,99.94
335967888,2,9
337308680,7.14,20.45
336332491,22.26,35.94
338101288,8.76,20.26
336718589,37.06,47.71
338385926,11.51,29.87
337307072,16.06,27.87
337069937,13.74,48.57
338065660,20,27.79
336934959,52.58,67.36
337979240,2.93,9.93
338049223,10.71,26.89
336931903,20,46.24
337378726,15.33,23.66
338744650,39.97,71.87
338045611,26.39,49.05
335968882,11.76,20.44
336094994,20.33,36.06
336212427,55.89,74.2
336536355,13.31,28.69
338467854,17.72,29.53
336025679,4.62,22.94
338725739,11.05,21.9
337249478,14.63,27.6
337100616,4.07,11.07
339569062,12.64,28.57
336474564,12.03,22.94
336627277,14.21,29.55
336900219,13.58,26.37
338088522,15.36,28.34
338599033,2.89,18.4
337759668,23.29,32.69
339364913,10.99,31.37
337779599,10.8,32.8
336176842,16.68,26.61
337299327,4.62,12.42
336933486,5.33,20.49
338736404,22.94,38.78
340355732,25,43.99
335736944,8.43,20.84
337521491,13.81,28.68
336058852,4.31,11.31
338090348,13,32.33
336930787,8.28,19.5
338421131,22.7,33.22
336526046,2.65,10.74
336802884,4.02,14.05
336617005,7.79,14.79
338626340,3.58,10.58
336627130,10,21.23
337374369,2.76,14.13
336188426,15,23.36
335877104,7.29,23.74
336169194,7.89,21.57
340366862,12,25.21
336466040,10.3,26.96
340302661,6.18,17.13
335794787,17.87,26.69
340509364,4.64,13.19
336386124,12,31.05
336110637,5.05,17.39
339943627,13.91,33.14
338377158,17,34.1
337716800,0,10.24
336509872,21.95,36.28
338726343,10.07,23.74
340400034,2.09,13.94
337871538,3.54,10.69
336639961,7.99,19.45
335864618,60,87.73
336488861,2.73,16.09
336813937,6.79,16.82
336609372,18.37,29.34
336186293,11.5,20.82
338511799,26.27,40.54
336803357,2.04,9.04
338734720,12.75,22.68
336765906,7.82,18.24
337350901,22.09,48
336130839,19.7,33.59
337104627,28.35,41.92
340691078,10.26,23.29
337707044,11.54,27.82
335766162,3.97,11.37
338760064,22.43,46.75
338104791,20,31.14
337999095,3.69,15.08
338699862,12.02,30.71
337963404,7.2,19.58
340371573,8.75,21.75
340391170,26.13,42.12
340665451,2,15
338080562,7.06,19.54
338121856,7.03,21.18
337979721,2,9
340492876,5.34,16.34
337673405,10.18,28.83
338200030,18.01,27.93
336414801,5.26,19.27
340199972,3.66,14.39
340566428,5.59,25.54
340525817,10.69,31.04
337814586,6.41,18.43
339709594,4,15
338507148,3.22,11.01
336009541,2.8,9.8
340777292,9.84,17.8
337385862,22.37,42.32
335858667,29.12,40.04
336456907,37.74,47.14
338060827,3.49,11.83
340550993,2.53,21.57
340776076,5.76,15.99
339930955,12.72,19.72
336648901,14.44,42.52
337373704,20,30.48
340349546,6.17,22.83
340296551,9.19,22.04
338667063,16.28,30.19
340348580,121.3,149.46
340718607,9.86,22.9
336327489,9.04,26.76
338562231,24.94,42.07
338111274,7.95,26.41
336919709,9.76,25.76
337174481,10,22.25
337584666,34.63,52.04
338406498,32.47,46.77
338578740,6.12,21.19
336597790,21.81,36.29
338820594,4.68,11.68
336620950,2.86,11.86
339998103,4.06,11.06
338634588,14.17,24.27
339196286,4.85,13.31
337407744,2.26,20.38
337281481,20.1,39.49
339826682,11.3,29.64
337938989,14.02,21.02
340717192,10.5,28.09
338272811,14.77,29.73
340462684,5.65,20.85
339569185,4.04,20.42
336470275,10.16,28.25
337242490,7.21,14.21
340742220,5.87,12.87
338078524,1.43,14.43
339966569,1.67,17.98
340616245,11.14,26.49
340267493,10,41.12
338651574,49.44,63.49
335961339,18.49,49.01
339041375,0,18.82
336091059,8,16.87
335852089,23.08,39.02
338343535,6.66,18.14
337186992,6.25,17.47
336154467,95.04,115.63
338543186,8.6,25.15
336761097,4.63,11.63
339518946,20.78,42.83
336211714,14.47,25.99
337209840,6.27,15.26
337508847,20,43.76
337692911,8.34,19.17
337924525,5.42,15.53
338119278,2,9
339966711,17.03,38.63
336208800,0.01,17.67
338116257,22.46,29.65
339958619,1.97,9.8
339347464,28.28,41.92
335910381,17,32.55
338912927,3.2,10.2
336812331,4,20.88
338575327,29.63,44.85
336094839,31.36,47.15
337905792,8.96,23.51
338092269,12.53,24.18
336636153,23.77,43.11
335978478,11.18,29.33
335889328,14.4,33.85
338883864,17.85,27.53
337404276,11.98,19.86
336456892,26.53,39.27
337397879,2,9
339293557,3.71,18.71
336060023,24.5,46.33
335825859,34.32,51.57
339854415,2,18.52
340741824,17.79,36.31
337857873,32.9,51.16
337363219,2,9
336212926,4,17.98
336019508,6.33,24.89
336993761,6.36,17.14
337124779,37.27,59.39
337722146,13.73,41.8
339046994,7,28.92
339599500,15.25,31.82
338867346,26.83,61.18
336152717,2,9.72
337978598,55.99,72.76
335837874,2.1,16.91
337049581,23.14,36.38
337282498,7.89,28.85
336423341,0,13.27
339787899,12.09,30.02
338201519,26.16,43.65
338325161,6.92,17.43
339753033,30,51.03
339394020,12.84,21.49
336130740,3.76,10.76
339373522,13.01,21.06
339904361,16.23,29.66
335893222,36.1,77.24
336208116,6.33,20.23
337956362,45.12,76.35
336642492,7.03,24.33
336043713,31.48,45.59
336151575,7.34,26.86
336096250,15,25.76
335889225,47.25,64.08
337375057,11.8,19.32
339906136,6.16,14.76
336727749,4.8,18.03
336023612,5,22.88
336346185,15.33,29.44
337262575,5.33,14.23
335847102,8.51,18.06
337135635,23,54.07
337388430,15.98,34.41
337714385,17.71,25.67
337408027,13.25,22.06
336004026,22.4,38.67
336290948,13.69,22.84
339043140,3.77,18.15
337346989,7.83,21.41
336645060,19.78,46.11
340122588,4.02,20.5
