BATCH_ID,NUM_DELIVERIES,REGION_ID,WAREHOUSE_ID,SHOPPER_ID,SHOPPER_TENURE,NUM_PRIOR_COMPLETED_BATCHES_SAME_WAREHOUSE
340530540,2,31,5,9507383,veteran,123
340549442,1,34,5,4197857,new,1
340576267,1,34,38,11516048,intermediate,109
337854997,2,34,5,10121938,new,25
336589209,1,34,161,12813602,new,1
336024339,1,31,5,9673066,veteran,63
340184203,1,31,38,12697047,new,11
337722657,1,31,5,10973201,beginner,28
336344606,1,34,279,11951768,beginner,13
336806275,1,34,38,12717643,new,9
337349788,2,34,38,6409106,veteran,230
337163774,3,34,38,9194251,intermediate,128
336369974,1,34,279,12653724,new,1
339371615,1,31,161,10150300,veteran,446
339997932,3,31,279,12783597,new,4
337729086,1,31,279,10563822,intermediate,85
336806501,1,31,38,12779228,new,0
338207081,1,31,279,1651270,veteran,250
339578615,1,34,38,413776,intermediate,217
340730239,2,34,1487,9620739,beginner,2
336346371,1,31,38,9321307,intermediate,77
340111241,1,31,279,8763522,intermediate,156
340097512,1,31,1487,6609486,beginner,3
339909375,3,31,279,12024418,intermediate,48
340346728,2,31,279,8043086,veteran,266
340207464,1,34,38,7821918,intermediate,75
338794234,1,31,279,10656736,intermediate,65
335899440,2,34,38,7682482,intermediate,53
338572600,2,34,5,9523517,veteran,25
336290993,1,34,279,9399346,veteran,238
336087978,1,34,279,7766817,veteran,109
339551689,1,34,38,7466420,new,1
339231849,2,31,38,7664980,veteran,71
337080493,2,31,5,11206380,beginner,8
336168278,1,34,161,9361704,intermediate,61
338001146,1,34,38,9524370,beginner,9
336211538,1,31,279,8176703,new,0
338562231,3,31,279,11585595,intermediate,48
337831211,1,31,161,1162332,veteran,329
337716173,1,34,38,1751634,veteran,216
337247964,1,34,161,7981567,veteran,71
336715631,1,34,38,7939626,veteran,151
338877512,1,31,279,12921022,new,2
336149903,2,31,38,7717115,beginner,31
336934769,3,31,38,9945935,intermediate,55
338429320,2,34,5,9720818,veteran,60
340662623,1,31,161,12561290,beginner,34
336175768,2,31,279,6390672,intermediate,42
336359908,1,31,38,11559048,intermediate,83
337326711,1,31,38,8162227,beginner,13
338115884,1,34,5,3280950,veteran,16
336593564,2,34,38,12592566,new,6
340521068,2,34,38,11165102,intermediate,59
337794388,1,31,279,9532181,veteran,97
335861163,2,34,5,9522116,veteran,341
338867513,1,34,161,12599765,new,1
337351769,2,31,5,9467827,intermediate,122
336607165,3,34,279,9343241,intermediate,50
338095409,1,34,38,12163699,intermediate,67
336468151,2,31,5,3991971,beginner,58
336577342,1,31,5,9199726,intermediate,165
337660104,2,31,279,11921147,intermediate,71
336780722,1,34,1487,8032159,beginner,1
338040486,2,31,279,9981256,beginner,18
336904057,2,31,279,11765435,intermediate,82
336027136,1,31,5,12390808,new,7
339854889,1,34,5,12145588,beginner,71
338813585,1,31,1487,6471114,veteran,2
337166132,1,31,279,12559970,new,0
336097917,1,31,38,1163824,veteran,397
336722261,2,34,5,6667676,veteran,107
335681713,1,34,279,10286650,veteran,74
340756102,1,31,1487,580477,beginner,0
337672966,1,31,279,11902416,new,4
335851999,1,34,5,9350331,veteran,86
340765101,1,31,161,11580500,intermediate,43
336196460,1,34,38,7695087,intermediate,86
337361936,3,34,38,9982860,intermediate,34
337004707,2,34,279,12432035,new,3
338096842,2,31,38,1112345,veteran,139
337775643,2,31,279,12014274,beginner,9
338042425,1,34,38,2980008,veteran,630
338037417,2,31,5,12014274,beginner,14
336415241,3,34,38,11836435,intermediate,55
336138252,1,34,279,11836435,intermediate,28
335796538,3,34,279,6100073,beginner,9
340307702,2,31,5,7830136,veteran,541
337192481,2,31,5,10027439,intermediate,187
339972599,2,34,38,9922990,intermediate,68
339313588,1,34,279,12722543,new,0
338653455,2,31,279,9240421,intermediate,58
337185101,2,31,5,10649733,intermediate,116
336957356,3,34,38,12831884,new,1
335876943,2,34,5,10334672,intermediate,54
338266260,1,34,38,12594803,new,29
336646514,1,34,5,12679572,new,3
338444063,1,34,5,12058506,new,25
337134607,2,31,161,3750632,intermediate,51
339405556,2,34,38,11433458,beginner,13
338582120,2,34,1487,4452966,veteran,0
336522814,2,34,5,9783025,veteran,269
338597721,1,31,38,12573247,beginner,4
338428130,1,34,279,10596627,new,1
338201337,1,34,279,10948750,veteran,189
336178424,2,34,5,12501221,beginner,26
339408255,2,34,5,12228294,beginner,98
337988856,2,34,5,11007867,intermediate,115
336775388,1,31,1487,12747613,new,0
336152717,1,31,1487,11937866,new,0
338530740,2,34,161,2252266,beginner,25
336954063,2,34,38,10376453,intermediate,51
337901110,1,31,38,7615161,veteran,303
336387625,1,34,38,8083589,intermediate,35
337052247,1,34,1487,9470213,intermediate,1
336790983,2,31,161,12450432,new,9
337384227,2,34,38,12191889,beginner,2
337927443,1,34,38,12537341,new,3
336202609,2,34,38,12582472,new,2
340547872,2,34,38,12473477,new,2
339106270,3,34,279,11108302,intermediate,26
336734551,1,34,279,12675129,new,9
336594474,1,34,1487,12764365,new,0
335768289,3,34,38,11719166,intermediate,74
339276305,3,34,161,12824996,new,4
337234241,1,34,5,11749474,intermediate,151
337152924,1,34,1487,12728245,new,2
339642038,2,34,5,7766817,veteran,57
337394119,2,31,5,9208151,veteran,46
337635271,2,31,38,12004818,new,20
338124172,1,34,279,12332188,beginner,18
338103217,1,31,5,9298134,intermediate,293
336008560,1,31,5,12384679,beginner,96
336213104,1,34,38,315940,veteran,909
338062333,2,34,1487,7821372,veteran,3
335934712,1,31,279,11582485,intermediate,59
337288054,2,31,5,8051697,intermediate,286
337918825,2,31,38,11624820,veteran,11
339531446,2,31,5,10184532,veteran,221
336768447,1,34,1487,10858115,veteran,1
337813212,1,34,38,10954357,intermediate,99
338916674,1,31,38,12675740,new,4
336054865,2,31,5,2881601,intermediate,60
337682174,1,34,38,12232928,beginner,16
338028321,2,34,5,11228762,intermediate,116
338734793,2,31,279,1099166,veteran,506
337884858,1,34,5,12228300,beginner,18
339799298,2,31,1487,12858749,new,3
339544943,1,34,1487,11601393,new,0
335884439,1,31,1487,9210051,new,1
336203642,1,31,161,9368724,beginner,4
337924552,1,31,279,12227109,beginner,13
338657127,2,31,38,12024418,intermediate,37
337703240,2,34,5,10695915,intermediate,104
337293656,2,34,5,8595897,intermediate,209
337349319,2,34,38,11051273,beginner,27
336782862,2,34,5,11037399,veteran,105
337709193,2,34,5,9842740,intermediate,0
335869726,2,31,5,12368182,new,8
339025641,1,34,1487,10215672,intermediate,0
338782054,1,34,161,1382473,veteran,834
336451106,2,34,5,8160124,intermediate,63
340501261,2,31,5,10388843,beginner,85
340774246,1,34,1487,12730416,beginner,7
336637086,1,31,38,12771595,new,2
340523968,2,31,5,9456586,intermediate,163
340379784,1,34,5,12655354,new,0
340447721,1,34,38,12684400,beginner,10
340616559,1,31,5,6225742,intermediate,62
339226283,1,34,279,10195098,beginner,8
339100510,2,34,38,8917743,beginner,16
337379730,2,31,279,8936377,veteran,154
340531836,1,31,161,12710987,new,0
336741398,1,31,161,207689,veteran,33
338041123,1,34,38,12435268,beginner,18
336949871,1,31,1487,12047076,new,0
340214698,1,34,161,11767261,beginner,14
340771922,1,34,38,12749705,new,10
340269400,2,34,279,10715145,veteran,82
339641886,1,34,1487,12872540,new,0
340604407,1,34,279,354058,veteran,211
336070545,1,34,5,12450426,new,10
339107685,1,34,1487,3279073,intermediate,2
340289049,1,34,38,3196739,veteran,314
336664912,1,31,1487,9258440,new,0
339624630,1,31,1487,9888469,beginner,0
340744640,1,31,279,7973957,intermediate,75
340717149,2,34,5,11228762,intermediate,124
335687334,2,34,279,4635372,veteran,301
339117702,1,34,161,12623857,new,8
335999649,2,31,5,10411081,beginner,91
335994174,3,31,161,10284542,veteran,11
340207543,1,34,38,10242646,intermediate,50
335990956,2,34,5,7435421,veteran,73
337981230,2,34,161,9470732,intermediate,134
339498278,2,34,5,786282,veteran,130
338660075,1,31,1487,9049006,new,1
338905191,1,31,38,12735169,beginner,10
339681428,1,34,1487,9792381,new,1
339498342,2,34,5,1189945,veteran,45
338021528,2,31,5,12513030,beginner,1
336190246,1,34,279,3142728,veteran,67
336757601,2,31,5,6488033,beginner,9
336796484,1,34,279,2696,veteran,91
339608845,1,34,279,11570494,new,0
335852327,1,34,5,11838229,intermediate,61
340544497,3,31,279,9440107,new,2
340169850,2,31,1487,10140791,intermediate,4
340687798,1,34,161,12001808,beginner,12
335864032,1,34,38,11975630,intermediate,27
337400634,1,34,161,10542503,beginner,20
336148075,2,31,279,8831515,beginner,19
337707467,3,34,279,3461567,veteran,35
336054686,1,31,38,12408028,new,9
335736803,1,34,38,8677864,veteran,78
337883404,1,31,279,12598699,beginner,22
336526257,3,34,1487,8511997,new,0
336208149,1,31,5,10720510,new,7
340601664,2,34,5,9915488,beginner,16
337831658,1,34,279,12497680,beginner,13
338708320,1,34,5,12436568,new,1
336013584,1,34,279,11532336,intermediate,22
337403221,1,31,38,12774060,new,7
336787106,1,34,279,10213387,beginner,2
337380294,1,34,161,10837040,intermediate,38
339439611,3,34,161,9129683,beginner,14
340344196,3,31,279,12081738,beginner,38
338756166,2,31,5,8259411,beginner,22
336189924,2,31,279,12817612,new,4
336584623,1,31,5,3664809,veteran,168
337023799,1,34,38,3638985,new,1
338571224,2,34,5,3985429,veteran,528
336466007,2,34,5,11645279,beginner,44
337718372,2,34,5,10340105,veteran,102
339169793,1,34,1487,10841731,new,3
336445185,1,34,1487,12791767,new,0
339841964,3,34,38,9182781,beginner,3
338517063,1,34,1487,12857645,new,0
339628540,1,34,38,3593924,veteran,172
339917085,3,31,38,10140791,intermediate,47
338605998,1,31,38,8829209,veteran,36
338106145,2,31,5,9775917,beginner,20
339718237,1,34,5,7258073,intermediate,8
336649120,3,34,161,9653881,intermediate,9
337024457,1,34,279,11396709,new,0
338651923,1,34,38,12679240,new,9
339279274,2,34,5,12002007,beginner,22
337403751,1,34,279,7791358,intermediate,10
340758085,2,31,38,12818259,new,1
337380859,1,34,5,10877347,new,13
339362435,1,34,161,445808,beginner,14
336140389,3,34,38,11554883,intermediate,31
335769594,1,34,38,362216,veteran,1224
336463596,1,34,5,9975755,beginner,4
335787712,1,34,38,9925823,intermediate,230
339373616,2,31,5,9628057,intermediate,237
336669332,1,31,279,1349235,veteran,329
336444188,1,34,38,10455129,intermediate,48
340320384,1,34,1487,11553005,beginner,6
338076953,1,34,1487,12730416,beginner,4
337110611,1,31,5,10243418,intermediate,15
338266410,1,34,38,12502612,new,7
339279765,2,31,38,12014274,beginner,9
337376770,1,31,38,9018405,beginner,14
338765276,1,34,38,2695084,veteran,224
336342925,3,34,38,9904488,veteran,31
339860331,2,34,38,11294755,beginner,20
336659756,1,31,5,10368968,beginner,18
340712885,2,34,5,148483,veteran,1298
338649525,1,34,5,9741622,intermediate,164
339646538,1,31,38,11156308,new,5
336613331,1,34,161,1269675,veteran,650
336492981,2,31,5,9707904,beginner,32
337235408,2,34,5,12129396,intermediate,15
336000883,1,34,161,10724687,intermediate,72
338508922,1,34,5,11890124,intermediate,41
338486632,2,34,38,673215,veteran,1504
336756509,1,34,279,11890124,intermediate,31
337312396,1,31,1487,9188785,veteran,0
338225021,1,34,1487,12599417,new,1
336715762,1,34,161,9623620,intermediate,64
337205208,1,34,1487,8983342,veteran,3
336152757,2,31,279,8219184,intermediate,65
335816271,1,31,279,7386696,veteran,93
339844170,2,34,161,10915936,intermediate,49
337337784,1,31,1487,12804616,new,4
338277221,2,34,161,12859983,new,1
336082396,2,34,38,9413951,intermediate,76
338514968,1,34,1487,12646192,new,0
336755611,3,31,38,9368621,intermediate,78
337856259,1,31,279,12510715,beginner,10
339499158,1,31,279,7953760,beginner,38
335735897,1,31,38,12186553,beginner,46
340257851,2,34,38,4461252,veteran,203
336143702,1,31,5,8935763,intermediate,235
337236673,1,31,279,6545559,veteran,158
337332270,2,31,5,8105409,intermediate,230
336881222,1,34,161,11633739,intermediate,45
336009753,2,34,5,10765694,intermediate,58
339677723,1,31,38,7681989,beginner,23
336725722,1,34,5,9864875,beginner,38
337100537,1,34,161,10140435,intermediate,36
338055890,3,34,38,10666350,intermediate,53
340413105,2,31,5,12216479,beginner,102
336358847,3,34,38,9727883,veteran,103
336981387,3,34,161,9727883,veteran,92
337297771,1,34,279,12332188,beginner,16
337971502,1,34,279,10416363,intermediate,47
337789120,1,34,38,12885620,new,0
340268080,2,34,38,12887958,new,0
335819185,1,31,38,2521388,intermediate,126
338707251,2,31,5,9428269,beginner,40
338847554,1,31,5,12255026,beginner,15
337244006,2,34,5,12586878,beginner,13
337335146,2,34,1487,12785489,new,3
336360913,2,34,161,9160483,intermediate,27
336731084,1,34,1487,12790139,new,0
339279561,2,34,5,11349688,intermediate,92
336460291,2,31,5,10193664,intermediate,75
336643239,1,34,38,12058752,intermediate,40
337716317,2,34,5,8590377,intermediate,12
339424010,1,34,161,6660016,beginner,18
337943889,1,31,279,1578758,new,2
338883638,3,34,161,12899393,new,0
339450770,2,34,5,12106914,beginner,54
335898920,2,34,5,11813256,new,11
335739031,1,31,38,9107187,intermediate,80
337373416,1,34,161,11397416,intermediate,86
338541784,2,31,279,12366623,new,9
337911790,1,31,1487,12848276,new,2
337274844,1,31,5,9220173,intermediate,52
340556217,3,31,38,8086350,new,3
340253610,1,34,161,11514046,new,1
337233118,1,31,5,9093252,beginner,14
338201460,1,34,1487,8622777,intermediate,5
340336329,2,31,279,12737010,new,8
340714089,1,34,161,8001773,veteran,96
340739428,2,34,5,1664996,veteran,276
340415049,1,31,5,12149446,beginner,43
340733895,3,34,161,11151706,intermediate,9
340559478,2,34,279,6453116,intermediate,26
337086873,1,31,5,10630975,new,1
336159826,1,34,38,10905909,intermediate,83
340459804,2,31,279,11976398,beginner,46
340476970,1,34,161,12404278,beginner,5
337238290,1,31,1487,3430556,intermediate,0
340585500,1,31,1487,8763522,intermediate,5
340356443,2,34,5,673215,veteran,251
337176187,1,34,38,10241167,veteran,9
340247088,1,34,1487,8902178,beginner,0
338106372,2,31,279,12606879,new,8
340158017,1,34,279,11652316,intermediate,65
337905709,1,34,279,2939509,intermediate,102
340570644,1,34,5,11730308,beginner,58
336706461,1,31,279,2617513,veteran,322
338837109,2,34,38,8142256,intermediate,133
336810860,2,34,161,9922990,intermediate,91
338587441,2,34,5,539595,veteran,665
337604345,1,34,1487,12467087,beginner,2
336677697,1,31,1487,6155359,intermediate,0
337054128,2,31,5,12436300,new,43
338918925,1,34,161,8231885,veteran,164
339716062,3,31,1487,12231015,beginner,4
338742361,2,31,1487,11571822,new,2
336152680,2,31,5,2426962,veteran,1538
337807970,2,34,5,12575788,new,0
339902278,3,34,279,3606738,beginner,33
338051630,1,34,161,6521912,veteran,55
338433379,1,31,1487,2703588,beginner,1
337629501,1,34,161,243279,intermediate,63
336785160,1,34,1487,9302492,new,2
338754431,2,34,5,9428709,intermediate,107
340424638,2,34,38,11927868,beginner,23
339531165,1,31,5,11696527,new,12
337685399,1,34,1487,10964570,new,0
338745915,1,31,1487,1039291,veteran,0
340295897,2,34,279,7498653,beginner,10
337205686,1,34,38,4297956,beginner,3
336811546,1,34,38,12832177,new,1
338475272,1,34,5,9617606,beginner,33
338788165,2,31,5,8192770,veteran,338
338013017,2,34,5,12088967,intermediate,159
336802774,2,31,5,9937162,intermediate,40
337312929,1,34,38,6691080,veteran,228
338534691,1,34,279,12011361,beginner,27
339531582,1,34,161,11721156,intermediate,39
338014790,1,34,1487,12494570,new,1
337080576,2,31,279,12036971,new,6
339973194,1,34,38,10015270,intermediate,19
338327096,1,31,1487,12538016,new,0
337684299,1,34,5,2577265,intermediate,129
337342583,1,31,5,11798828,new,6
338417882,2,34,5,2577265,intermediate,134
337109227,1,34,38,11049812,beginner,9
337607476,1,34,38,7967268,intermediate,71
335980529,1,34,1487,12011361,beginner,0
336384900,2,31,38,11147292,intermediate,136
337799153,2,34,5,12767664,new,14
339788339,3,31,38,1675410,veteran,50
337154837,2,31,5,11963028,intermediate,31
337215351,2,31,38,10861345,intermediate,45
339369993,1,31,161,12476350,new,10
336187147,1,31,1487,2435402,intermediate,0
338541990,2,31,279,3294323,veteran,636
337576221,1,34,161,12306499,new,6
337997401,2,31,5,12076446,beginner,10
339908535,1,34,1487,8317081,new,1
339917314,1,34,1487,9730434,intermediate,2
339978485,2,34,161,11120617,beginner,48
335744113,2,31,38,9311168,intermediate,102
337208054,2,31,279,9232764,intermediate,18
337346656,1,31,38,12847915,new,0
338025727,2,31,1487,11059370,beginner,0
336804914,1,31,279,4543306,intermediate,118
336159866,1,31,1487,4482070,intermediate,0
340469580,1,34,161,11122409,veteran,101
336138154,1,31,5,11743218,new,8
338411423,1,34,5,9890442,veteran,180
339572051,1,34,161,7821918,intermediate,7
340320087,2,31,38,9271272,intermediate,13
336651626,2,31,161,12828974,new,0
338630765,2,34,279,11125749,intermediate,27
339247037,2,31,38,12126264,beginner,16
336424616,1,34,161,12178953,new,4
338885906,2,31,38,1451122,veteran,356
337727614,1,31,279,12543571,new,2
336919781,3,31,279,12729217,new,3
337777586,1,34,38,10455129,intermediate,51
337379916,1,34,279,11652316,intermediate,55
338069320,1,34,5,3399257,veteran,1042
337252856,1,31,5,10604634,intermediate,137
337351624,2,34,5,11621517,intermediate,33
335792781,1,31,38,8034085,intermediate,64
337031445,3,34,161,9714388,intermediate,36
337396197,1,34,1487,10265314,beginner,1
340631077,1,34,1487,9020971,beginner,1
336189524,1,31,5,12640480,new,13
338882869,2,34,38,12529385,beginner,27
339821106,2,34,38,7214405,veteran,365
336368138,1,31,1487,12847280,new,0
340187131,1,31,38,7306448,beginner,16
336564960,2,31,279,12592859,new,7
339994276,2,34,38,12576065,beginner,17
337933444,1,34,5,9423725,veteran,299
336214000,1,34,5,9595140,beginner,3
337154687,1,31,279,9507383,intermediate,68
336985182,1,34,279,8000592,intermediate,27
336764253,1,34,38,10102893,intermediate,129
336110402,2,31,1487,7908740,beginner,0
337398114,1,31,38,8982442,new,12
338446386,1,34,38,12722543,new,3
340595036,1,34,1487,12612396,new,8
339298507,1,31,5,12493598,beginner,30
340409490,1,34,38,10936285,veteran,253
335687904,1,31,279,9129485,intermediate,99
336568578,1,31,279,12677268,new,0
339367380,1,31,1487,9722598,intermediate,1
336895174,1,34,1487,12816020,new,0
336688126,3,34,38,9093059,beginner,11
337263234,1,31,161,1162332,veteran,327
335758871,2,34,38,9533640,intermediate,62
335978286,2,34,5,12002981,beginner,17
340690237,2,34,5,9749497,veteran,109
338386040,1,34,161,9593193,veteran,170
338878961,2,34,279,6453116,intermediate,25
337361581,1,31,279,4335565,veteran,205
338556384,2,31,161,6638712,intermediate,130
339809567,3,34,38,9504123,intermediate,1
339384301,1,34,161,12921720,new,0
335963423,1,31,38,3341010,beginner,11
338803445,2,34,5,11603882,intermediate,39
335995990,2,34,161,11603882,intermediate,84
337704157,2,31,5,1239901,veteran,80
337614377,1,34,38,631008,veteran,458
336623081,1,31,1487,12557726,new,1
336738081,3,31,279,9208151,veteran,106
337274876,1,31,38,11315771,intermediate,89
335843119,2,34,279,12255533,new,24
338657261,2,31,5,6295689,intermediate,185
335868545,1,31,5,6295689,intermediate,177
337662578,2,34,38,952811,veteran,154
338254476,2,31,279,11624820,veteran,297
337112231,2,31,5,12054465,beginner,32
340296570,2,34,5,9215688,intermediate,176
336451408,2,34,5,10363940,veteran,225
336217361,3,31,38,4019543,beginner,25
336667340,2,31,5,9573100,intermediate,221
340610452,2,34,38,9385579,veteran,86
336880879,3,31,1487,2881601,intermediate,0
338304457,1,31,1487,12339282,new,0
338018813,1,31,38,1943802,new,1
336474327,2,34,5,2681963,veteran,23
338421424,2,31,38,10202465,intermediate,65
337394957,3,34,38,2013384,veteran,855
336486683,1,34,5,3230389,veteran,385
335973181,2,34,38,11707918,intermediate,66
336099226,2,34,5,10695915,intermediate,100
337936313,3,34,279,7766817,veteran,110
336724338,1,34,38,11698918,intermediate,42
338653534,1,31,5,10444398,veteran,74
337889045,1,34,38,12591742,new,1
336725443,3,31,279,3361642,veteran,173
336101497,1,31,161,12316585,beginner,13
338544873,2,34,5,2888257,beginner,38
338515069,1,34,1487,9026473,veteran,3
338869450,1,34,38,10215672,intermediate,50
340732500,2,31,38,12806196,new,1
340661112,2,31,5,12714039,beginner,11
340723626,2,34,5,12501221,beginner,45
338295291,3,34,161,9298423,intermediate,8
340209922,1,34,279,11040724,intermediate,24
340576347,1,34,38,3821227,veteran,438
337561961,2,31,1487,12732506,new,1
340516877,1,31,5,11693900,intermediate,124
340423351,2,31,279,7444997,intermediate,37
340299155,2,34,5,10080703,intermediate,150
340285285,1,34,38,11565825,beginner,22
336964152,1,34,161,8658590,veteran,88
337903577,2,34,5,10306518,beginner,50
338222416,1,34,1487,9198011,intermediate,0
338087009,1,31,1487,12353150,beginner,0
338488013,1,31,279,11769884,beginner,28
336021518,1,34,38,1569119,veteran,594
337857873,2,34,279,8091567,intermediate,3
338501258,1,31,38,8358326,intermediate,48
337710209,2,31,5,7831946,intermediate,85
336209102,2,34,279,10336381,intermediate,46
339930991,2,34,279,12046808,beginner,14
336533837,1,31,1487,7908726,beginner,1
340758774,1,31,161,8332111,veteran,13
339396944,1,31,38,12562779,beginner,15
336390936,3,31,279,12674338,new,6
339611658,1,31,38,6596701,veteran,116
337285395,1,31,5,10594919,new,4
338123017,1,34,38,12785613,new,1
339797326,3,34,161,1569909,veteran,691
338097237,1,34,38,8933395,intermediate,47
339942245,2,34,279,10377748,new,3
338230412,1,34,1487,12752587,new,0
336163636,1,31,1487,12444526,new,0
335681114,1,34,279,12707646,beginner,10
337332413,1,31,1487,11639146,new,2
339231913,1,34,38,1665825,veteran,460
338665323,1,31,1487,10656736,intermediate,3
336674228,1,31,38,12613859,new,1
336079252,2,34,161,9963432,intermediate,81
339867386,1,31,38,6341628,intermediate,54
335945842,2,34,38,9361704,intermediate,137
340737514,1,34,1487,1002545,veteran,4
335987355,3,34,279,1674452,veteran,87
339157728,2,31,279,11977369,new,6
336153894,1,34,38,9815288,intermediate,76
338842238,1,34,161,11707918,intermediate,45
337233167,1,31,38,4079516,beginner,40
336382342,1,34,38,1751634,veteran,213
339995614,1,34,161,8704991,beginner,32
336611173,1,31,38,8002439,intermediate,56
340172777,2,34,161,8551496,intermediate,29
337335545,1,34,161,12438117,new,5
335886533,2,31,161,12807606,new,2
335929977,1,34,5,4615739,intermediate,38
336638134,2,34,5,9466470,intermediate,44
340352385,1,31,38,11235778,intermediate,135
337328840,1,34,279,12746529,beginner,2
336625850,1,34,5,12497680,beginner,14
338826643,3,34,161,9795418,intermediate,12
339966711,3,34,38,9243953,veteran,143
338319751,2,34,1487,1651863,veteran,5
339265419,2,31,38,12511757,beginner,18
336156416,1,31,5,12814391,new,6
337282279,1,34,38,7727922,veteran,201
336019272,1,34,38,4679297,veteran,206
337362053,1,31,38,12866570,new,2
336049366,3,34,38,9814572,intermediate,87
337332527,2,34,279,12373710,beginner,9
336746369,2,34,38,9061282,new,9
335927876,2,31,279,10717683,beginner,16
340422446,2,31,5,11696489,beginner,15
339307601,1,31,38,12424013,new,11
336207260,1,34,38,12003004,beginner,18
335753025,2,31,38,9821091,beginner,1
336136560,3,34,279,11946136,beginner,5
338096896,2,31,279,9140288,veteran,140
336811240,1,34,161,12743357,new,0
336398286,1,34,38,10281091,intermediate,52
337783123,1,31,279,12766087,new,3
337658298,1,34,161,2188927,beginner,12
338801291,1,34,38,10931342,intermediate,51
339447645,2,34,1487,12817778,new,1
339518376,3,34,1487,9749497,veteran,0
336698495,1,34,1487,8216691,beginner,1
336384047,3,34,161,12194288,new,6
337062476,1,31,5,10187783,intermediate,163
339215602,2,31,161,12265150,beginner,29
337394568,1,34,38,9814572,intermediate,90
338867574,2,34,161,12676266,new,0
338450416,2,31,5,4204788,intermediate,233
336712357,1,31,1487,12858558,new,1
337388069,1,31,5,2554868,veteran,1241
337289727,2,31,1487,12726294,new,0
337316092,2,31,279,4805528,intermediate,145
336434451,1,31,279,12572851,new,2
337968653,1,34,161,9617166,intermediate,128
340541954,1,34,1487,12512339,beginner,2
340697022,3,31,279,11921147,intermediate,80
340209958,1,34,38,8304135,new,13
339899518,1,31,5,12869237,new,2
340447747,2,31,279,12255285,intermediate,68
340212205,1,31,279,12255285,intermediate,66
336031204,1,34,5,7851307,intermediate,41
337115447,2,34,1487,11714825,new,1
337049520,1,34,1487,9505773,veteran,0
337595781,2,31,279,12616197,new,5
337407068,1,34,161,3678463,veteran,177
336741993,1,34,5,3678463,veteran,442
338873541,2,34,161,12578524,beginner,6
338914933,1,31,279,12602775,beginner,53
340501580,1,34,1487,6072105,veteran,0
340523894,1,34,38,9114967,beginner,35
336323075,2,31,279,9129485,intermediate,104
339992797,1,31,279,12798692,new,6
336348414,1,31,38,9408819,veteran,327
337088743,2,34,5,525625,veteran,116
338122057,1,34,38,9094591,new,4
336555744,2,31,5,9676544,veteran,241
340725130,3,34,279,3156609,veteran,122
337964859,1,31,279,12853113,new,3
336434582,1,31,38,8358326,intermediate,47
335871669,2,34,5,12482234,beginner,12
335847580,3,34,38,8345566,new,11
339626187,1,31,1487,12145114,new,0
338416578,1,31,279,9734368,new,7
336724046,1,34,38,8001773,veteran,79
339485626,2,34,5,10106868,intermediate,84
336207024,1,31,5,12010164,intermediate,64
337903699,3,34,38,7990930,beginner,30
337702918,1,34,5,611696,veteran,1258
338657083,1,34,279,8917996,intermediate,91
337397584,1,31,38,10688601,veteran,94
337667666,1,34,38,6305915,intermediate,144
335831904,2,34,161,7990930,beginner,35
336171272,1,34,5,1032017,beginner,3
337820961,1,34,161,9791331,intermediate,80
336181571,2,34,5,11749474,intermediate,146
337959234,2,34,161,7495835,veteran,55
338005869,1,34,5,9236909,veteran,387
337534847,1,34,1487,12450724,beginner,2
340165684,2,31,1487,12851611,new,3
336512162,1,34,38,7592939,new,9
337048669,2,34,5,12173576,new,22
337903620,2,34,5,6559040,intermediate,42
337323863,1,34,161,12862402,new,3
336582860,1,31,5,10839703,intermediate,148
336166225,1,34,38,12099304,new,13
339854324,1,34,5,12749705,new,3
340432476,2,34,5,9884212,beginner,8
337625422,1,31,1487,4058902,new,0
337876991,1,34,38,10882799,new,2
337197158,3,31,1487,6435467,beginner,3
339325916,2,34,5,12468141,beginner,9
337834827,1,31,5,7652854,veteran,308
339416109,1,31,161,11125597,beginner,13
338108204,1,34,5,12106914,beginner,49
337357692,1,34,161,3280950,veteran,183
336016128,1,34,38,779297,veteran,199
336380317,3,34,38,10419725,intermediate,42
336508154,2,34,5,12713978,new,6
340484142,3,34,38,10077773,intermediate,49
338563694,1,31,38,11446054,new,5
336662115,3,31,279,11892357,beginner,27
337790366,2,31,1487,3906647,veteran,2
337379057,1,34,38,8919392,beginner,23
337717978,1,34,5,9026473,veteran,150
336751190,1,34,1487,3721197,beginner,0
336487968,1,34,38,9545057,intermediate,86
339943541,2,34,161,2290135,beginner,15
339987678,2,34,38,12524690,beginner,22
340428372,2,34,5,9638516,intermediate,156
340376028,2,31,5,10444398,veteran,76
340777766,1,34,279,10712299,intermediate,72
340599325,1,31,161,11871941,intermediate,112
340440758,1,31,1487,11677282,beginner,1
340757767,1,31,5,9260568,beginner,40
337131970,1,34,38,12828981,new,0
340661969,2,34,38,10824201,intermediate,79
336623045,1,31,161,12798692,new,0
340601580,1,34,5,6659820,veteran,421
338089775,3,34,38,12807760,new,5
340409788,1,31,279,2016885,veteran,380
335890849,2,34,5,9544639,veteran,455
339252820,1,31,1487,12437880,new,3
340423745,1,34,38,11032080,veteran,94
339485700,2,31,279,3092502,veteran,244
339037595,1,34,1487,12664707,new,2
339467922,2,31,5,12522638,beginner,16
340708548,1,31,279,4830020,new,6
335932742,3,31,38,9927807,veteran,169
340320604,2,34,5,354058,veteran,925
